Time (s),X (in),Y (in)
106.992000,2.915104,0.686211
107.024000,2.915023,0.689563
107.055000,2.915647,0.690341
107.088000,2.915894,0.692427
107.120000,2.916270,0.694551
107.152000,2.916102,0.695699
107.183000,2.916436,0.698361
107.216000,2.917089,0.703645
107.248000,2.916687,0.706752
107.295000,2.916162,0.709050
107.328000,2.916268,0.712190
107.360000,2.916813,0.715024
107.392000,2.917297,0.717189
107.423000,2.916471,0.722866
107.456000,2.915994,0.726122
107.488000,2.917100,0.727569
107.520000,2.918177,0.728575
107.551000,2.918226,0.731030
107.583000,2.916891,0.737602
107.615000,2.917434,0.740545
107.647000,2.917767,0.741924
107.679000,2.917974,0.743343
107.728000,2.917607,0.745391
107.759000,2.918019,0.746843
107.791000,2.918709,0.747742
107.823000,2.918005,0.754428
107.855000,2.917872,0.757900
107.888000,2.917671,0.760123
107.919000,2.918308,0.762719
107.951000,2.918353,0.765897
107.983000,2.918482,0.769428
108.015000,2.918206,0.772845
108.047000,2.918214,0.776652
108.079000,2.918656,0.778227
108.128000,2.919157,0.780114
108.159000,2.918995,0.784084
108.192000,2.918442,0.788041
108.224000,2.919534,0.790300
108.255000,2.919208,0.792342
108.288000,2.918912,0.794697
108.319000,2.919016,0.796375
108.351000,2.919288,0.797234
108.383000,2.919748,0.800109
108.416000,2.919130,0.805347
108.448000,2.919119,0.808890
108.480000,2.919131,0.811319
108.528000,2.919375,0.815003
108.560000,2.919529,0.818153
108.591000,2.919041,0.820774
108.623000,2.919488,0.823475
108.655000,2.919436,0.827588
108.688000,2.919541,0.829320
108.719000,2.919702,0.831772
108.751000,2.919444,0.836305
108.783000,2.919847,0.838984
108.816000,2.920078,0.840977
108.848000,2.919638,0.843238
108.879000,2.919677,0.845734
108.928000,2.919635,0.847092
108.959000,2.920179,0.847688
108.992000,2.919863,0.855243
109.023000,2.919477,0.858571
109.056000,2.919857,0.859433
109.088000,2.919863,0.863931
109.120000,2.919492,0.868174
109.152000,2.919221,0.870463
109.183000,2.919913,0.872139
109.216000,2.920007,0.877743
109.248000,2.919915,0.879442
109.279000,2.920013,0.881425
109.328000,2.920481,0.886244
109.359000,2.920043,0.889946
109.392000,2.920101,0.892160
109.423000,2.919854,0.894130
109.456000,2.920882,0.896713
109.488000,2.920852,0.898134
109.519000,2.920385,0.899742
109.551000,2.920401,0.905496
109.583000,2.920326,0.908824
109.616000,2.920503,0.913630
109.648000,2.920656,0.914803
109.680000,2.920432,0.919691
109.727000,2.920115,0.922976
109.760000,2.920232,0.925193
109.792000,2.920559,0.928882
109.823000,2.920403,0.930665
109.856000,2.921899,0.938473
109.887000,2.921462,0.946316
109.920000,2.920841,0.950445
109.951000,2.921540,0.951789
109.983000,2.921456,0.953319
110.015000,2.921781,0.955584
110.047000,2.921192,0.955451
110.079000,2.921271,0.958188
110.128000,2.921142,0.962902
110.159000,2.920635,0.966110
110.192000,2.921015,0.967923
110.224000,2.921079,0.972179
110.255000,2.920441,0.975021
110.288000,2.920550,0.977364
110.319000,2.921109,0.979271
110.352000,2.921088,0.982423
110.383000,2.920928,0.983780
110.415000,2.920594,0.985434
110.448000,2.921153,0.988053
110.479000,2.920959,0.989710
110.528000,2.920549,0.992683
110.559000,2.920719,0.995035
110.591000,2.920977,0.997167
110.623000,2.920901,0.998067
110.656000,2.921454,1.000732
110.688000,2.920650,1.004394
110.720000,2.920676,1.004850
110.751000,2.921060,1.006156
110.783000,2.920617,1.010949
110.815000,2.920634,1.013642
110.848000,2.920295,1.015928
110.879000,2.921107,1.018583
110.928000,2.921420,1.022462
110.960000,2.921542,1.024047
110.991000,2.921328,1.026655
111.024000,2.921522,1.031096
111.056000,2.921596,1.031007
111.088000,2.922020,1.032307
111.119000,2.921830,1.035878
111.151000,2.922725,1.040547
111.183000,2.921579,1.045075
111.216000,2.921729,1.050200
111.248000,2.921398,1.056680
111.279000,2.920937,1.060474
111.328000,2.920569,1.066075
111.359000,2.921157,1.065710
111.391000,2.921041,1.068748
111.424000,2.920851,1.073429
111.455000,2.920475,1.078557
111.488000,2.921232,1.080052
111.519000,2.920586,1.083111
111.552000,2.920427,1.088354
111.583000,2.920662,1.090573
111.616000,2.920830,1.092431
111.647000,2.921107,1.094218
111.680000,2.921086,1.096850
111.728000,2.921306,1.099795
111.760000,2.921295,1.105570
111.791000,2.921626,1.108174
111.824000,2.921353,1.109499
111.855000,2.920982,1.113778
111.887000,2.921015,1.117525
111.920000,2.921225,1.120217
111.951000,2.920928,1.122797
111.984000,2.920707,1.127481
112.015000,2.921489,1.130180
112.048000,2.921763,1.132340
112.080000,2.921280,1.137402
112.128000,2.920850,1.141750
112.160000,2.921170,1.143360
112.191000,2.921629,1.144852
112.223000,2.921709,1.146409
112.256000,2.921394,1.149367
112.288000,2.921189,1.152939
112.319000,2.921734,1.158782
112.351000,2.921130,1.160340
112.383000,2.921513,1.164481
112.415000,2.921824,1.167953
112.448000,2.921185,1.170339
112.479000,2.920660,1.173389
112.528000,2.918879,1.179588
112.559000,2.919725,1.181908
112.591000,2.921719,1.184577
112.623000,2.922271,1.189230
112.656000,2.922781,1.191988
112.689000,2.922590,1.192842
112.719000,2.922512,1.195063
112.751000,2.922400,1.196945
112.783000,2.922104,1.199558
112.816000,2.922063,1.204526
112.848000,2.922765,1.208414
112.879000,2.922750,1.210055
112.928000,2.922524,1.214298
112.959000,2.921956,1.217829
112.992000,2.922228,1.221290
113.023000,2.923063,1.223377
113.056000,2.923038,1.226886
113.088000,2.922388,1.229858
113.120000,2.922601,1.233691
113.151000,2.922209,1.238190
113.183000,2.922423,1.241983
113.216000,2.922418,1.243604
113.248000,2.922640,1.245097
113.279000,2.922413,1.246304
113.327000,2.922613,1.248949
113.359000,2.922422,1.254002
113.392000,2.922175,1.258502
113.423000,2.922587,1.261199
113.456000,2.922598,1.264304
113.488000,2.922313,1.268196
113.520000,2.921984,1.272348
113.551000,2.922117,1.273956
113.583000,2.922748,1.277151
113.616000,2.922466,1.280373
113.647000,2.921864,1.284892
113.679000,2.921791,1.289640
113.728000,2.922105,1.291902
113.759000,2.922329,1.293237
113.791000,2.922137,1.295042
113.823000,2.921614,1.297132
113.855000,2.921924,1.300703
113.888000,2.922485,1.303945
113.920000,2.921510,1.308933
113.952000,2.921149,1.311963
113.984000,2.922074,1.315119
114.016000,2.922164,1.317338
114.048000,2.921799,1.320811
114.080000,2.921840,1.323384
114.127000,2.922067,1.328168
114.159000,2.922008,1.330021
114.192000,2.921342,1.335585
114.224000,2.921408,1.339469
114.256000,2.921709,1.341089
114.288000,2.921803,1.343214
114.320000,2.921434,1.344833
114.352000,2.921415,1.346238
114.383000,2.921737,1.350476
114.416000,2.922064,1.353172
114.448000,2.921806,1.357954
114.479000,2.921533,1.361656
114.528000,2.921188,1.364513
114.560000,2.921373,1.367555
114.592000,2.921299,1.371538
114.623000,2.921205,1.373312
114.656000,2.921299,1.377977
114.688000,2.921608,1.381552
114.719000,2.921021,1.385737
114.752000,2.920833,1.389311
114.783000,2.920400,1.391252
114.816000,2.921114,1.393219
114.848000,2.921415,1.395478
114.879000,2.920008,1.399305
114.927000,2.919618,1.401969
114.960000,2.920615,1.409192
114.991000,2.922300,1.412406
115.023000,2.920413,1.414664
115.056000,2.919857,1.417428
115.088000,2.921334,1.421629
115.120000,2.921753,1.424268
115.152000,2.920170,1.425625
115.184000,2.918110,1.429913
115.216000,2.919762,1.434706
115.247000,2.921341,1.438974
115.279000,2.921109,1.441957
115.328000,2.917190,1.441961
115.359000,2.917943,1.443615
115.391000,2.919489,1.446555
115.424000,2.918903,1.456319
115.455000,2.915823,1.460301
115.488000,2.914682,1.464283
115.519000,2.917061,1.466564
115.551000,2.916466,1.470452
115.583000,2.915052,1.471541
115.615000,2.911718,1.475707
115.648000,2.909710,1.481674
115.679000,2.912999,1.483217
115.727000,2.923386,1.484179
115.760000,2.924015,1.487607
115.792000,2.914773,1.487423
115.823000,2.909756,1.496289
115.856000,2.909884,1.498206
115.888000,2.913507,1.495581
115.920000,2.918948,1.496278
115.951000,2.915258,1.498114
115.983000,2.910815,1.504884
116.016000,2.910384,1.509216
116.048000,2.910219,1.511448
116.080000,2.913901,1.509062
116.128000,2.914016,1.509490
116.159000,2.913668,1.512263
116.191000,2.913215,1.518445
116.223000,2.912796,1.521510
116.255000,2.914434,1.522595
116.288000,2.914939,1.524800
116.319000,2.917251,1.530859
116.352000,2.917254,1.530857
116.383000,2.913716,1.531820
116.415000,2.911888,1.537754
116.447000,2.913864,1.535656
116.479000,2.914544,1.537173
116.527000,2.914109,1.541701
116.560000,2.913112,1.545783
116.591000,2.914974,1.551636
116.623000,2.916720,1.559154
116.655000,2.915627,1.560633
116.688000,2.916659,1.566500
116.720000,2.917522,1.569203
116.751000,2.916283,1.570974
116.783000,2.916500,1.579851
116.816000,2.915431,1.581949
116.848000,2.915040,1.584209
116.879000,2.916412,1.586885
116.928000,2.917134,1.588726
116.959000,2.915997,1.591778
116.991000,2.915272,1.593366
117.023000,2.916251,1.599763
117.056000,2.916281,1.607312
117.088000,2.915159,1.610483
117.119000,2.915560,1.614471
117.152000,2.917075,1.617204
117.183000,2.916962,1.620116
117.215000,2.914933,1.622201
117.248000,2.915246,1.626113
117.279000,2.917186,1.630726
117.328000,2.917119,1.633478
117.360000,2.916215,1.637871
117.391000,2.915080,1.642418
117.423000,2.915246,1.644459
117.456000,2.916235,1.645388
117.488000,2.915361,1.646886
117.520000,2.915251,1.649211
117.552000,2.914889,1.653473
117.584000,2.916481,1.659547
117.616000,2.915433,1.662284
117.648000,2.914923,1.664473
117.679000,2.915475,1.667017
117.728000,2.915754,1.669197
117.759000,2.915421,1.672779
117.792000,2.914037,1.677192
117.823000,2.914371,1.681063
117.856000,2.914423,1.685712
117.887000,2.915775,1.690432
117.920000,2.915451,1.693790
117.951000,2.914405,1.694790
117.983000,2.914515,1.695461
118.016000,2.914732,1.697105
118.047000,2.914354,1.701239
118.079000,2.913293,1.706347
118.128000,2.913299,1.710093
118.159000,2.914873,1.712268
118.192000,2.913842,1.715728
118.223000,2.911944,1.719218
118.256000,2.912974,1.721359
118.287000,2.913955,1.724062
118.320000,2.914300,1.728362
118.352000,2.913142,1.732370
118.383000,2.911858,1.737543
118.416000,2.912360,1.742118
118.448000,2.913461,1.744931
118.479000,2.912707,1.745969
118.528000,2.911212,1.748076
118.559000,2.911578,1.749581
118.592000,2.912362,1.751548
118.623000,2.912424,1.756359
118.656000,2.910595,1.763406
118.688000,2.910746,1.766999
118.719000,2.912148,1.766987
118.752000,2.911772,1.769680
118.783000,2.910223,1.773631
118.816000,2.909254,1.776304
118.848000,2.911621,1.779715
118.879000,2.912304,1.783139
118.928000,2.909655,1.789541
118.959000,2.908936,1.796012
118.992000,2.910060,1.797593
119.023000,2.911454,1.797369
119.055000,2.910399,1.798582
119.087000,2.908796,1.801819
119.120000,2.908426,1.805626
119.151000,2.909920,1.808185
119.183000,2.910131,1.814379
119.216000,2.908659,1.817739
119.248000,2.907790,1.819675
119.279000,2.909764,1.820025
119.327000,2.910127,1.822612
119.359000,2.907885,1.826485
119.391000,2.907043,1.833313
119.423000,2.908584,1.834714
119.455000,2.909560,1.838228
119.488000,2.907820,1.842799
119.519000,2.907803,1.848690
119.551000,2.907816,1.849808
119.583000,2.908628,1.850176
119.615000,2.907851,1.851934
119.648000,2.906683,1.855724
119.679000,2.906955,1.858744
119.728000,2.908170,1.863847
119.759000,2.907609,1.867421
119.792000,2.906464,1.871074
119.824000,2.906531,1.871696
119.855000,2.907910,1.873255
119.888000,2.907233,1.876664
119.919000,2.906218,1.881377
119.952000,2.906116,1.885133
119.984000,2.907104,1.887631
120.016000,2.907153,1.891868
120.047000,2.906257,1.898286
120.080000,2.905951,1.901730
120.128000,2.906946,1.902543
120.159000,2.907507,1.901351
120.191000,2.906808,1.906239
120.223000,2.905501,1.910173
120.255000,2.906108,1.915750
120.288000,2.907916,1.919738
120.319000,2.907943,1.923898
120.352000,2.906530,1.925159
120.383000,2.906445,1.926112
120.415000,2.905563,1.930920
120.448000,2.905414,1.933493
120.479000,2.905261,1.938522
120.527000,2.904852,1.941699
120.560000,2.904845,1.945366
120.592000,2.904901,1.951828
120.623000,2.904937,1.954025
120.656000,2.904938,1.955193
120.688000,2.905175,1.957331
120.719000,2.905434,1.956415
120.752000,2.902641,1.963897
120.783000,2.902849,1.971391
120.816000,2.903695,1.975542
120.847000,2.904409,1.978653
120.880000,2.903346,1.979374
120.927000,2.903621,1.981228
120.960000,2.903627,1.982776
120.992000,2.903240,1.985698
121.023000,2.903605,1.986397
121.056000,2.902771,1.992522
121.088000,2.901842,1.996384
121.119000,2.902104,1.997640
121.151000,2.902767,2.000078
121.184000,2.902767,2.003178
121.216000,2.901726,2.001962
121.248000,2.901720,2.003018
121.280000,2.901850,2.004484
121.328000,2.900746,2.008046
121.360000,2.900729,2.009964
121.391000,2.901665,2.014393
121.423000,2.901792,2.017208
121.455000,2.901620,2.018616
121.488000,2.899782,2.021526
121.519000,2.899644,2.022790
121.551000,2.899357,2.024758
121.583000,2.899709,2.025740
121.615000,2.900086,2.030648
121.648000,2.899712,2.033100
121.679000,2.898322,2.036962
121.728000,2.897499,2.041175
121.760000,2.898193,2.043671
121.792000,2.897041,2.043207
121.823000,2.897232,2.043797
121.856000,2.897207,2.045868
121.888000,2.897115,2.048384
121.920000,2.896787,2.050109
121.952000,2.896302,2.052301
121.983000,2.896773,2.056835
122.015000,2.898062,2.061358
122.048000,2.897728,2.063497
122.080000,2.897998,2.064030
122.128000,2.896686,2.067733
122.159000,2.896436,2.069996
122.192000,2.896101,2.072634
122.224000,2.895873,2.081620
122.255000,2.894719,2.086734
122.288000,2.894054,2.089176
122.320000,2.894298,2.092573
122.351000,2.894516,2.095380
122.383000,2.894128,2.095399
122.416000,2.894297,2.096678
122.447000,2.894035,2.098829
122.479000,2.893196,2.100871
122.528000,2.893077,2.103837
122.560000,2.892732,2.106933
122.592000,2.892875,2.110728
122.623000,2.892347,2.115329
122.656000,2.892580,2.117887
122.688000,2.892387,2.117344
122.720000,2.892905,2.123157
122.751000,2.891965,2.125732
122.784000,2.891808,2.129531
122.816000,2.891944,2.133013
122.847000,2.891810,2.137637
122.880000,2.891084,2.140647
122.928000,2.890306,2.143661
122.960000,2.890745,2.146128
122.991000,2.891117,2.148948
123.024000,2.890774,2.150538
123.056000,2.889920,2.152212
123.088000,2.890061,2.154865
123.120000,2.889655,2.157790
123.152000,2.889052,2.161497
123.183000,2.889174,2.164934
123.215000,2.889105,2.168451
123.246000,2.889041,2.170859
123.279000,2.889210,2.171016
123.328000,2.888483,2.173141
123.360000,2.887515,2.175697
123.391000,2.887393,2.178838
123.423000,2.887519,2.182399
123.456000,2.886934,2.186112
123.488000,2.886362,2.189540
123.519000,2.886277,2.192830
123.551000,2.885967,2.195438
123.583000,2.885657,2.197426
123.616000,2.885382,2.202035
123.648000,2.885355,2.202982
123.680000,2.885440,2.204726
123.728000,2.884331,2.208479
123.759000,2.883607,2.212105
123.791000,2.883571,2.215310
123.823000,2.883497,2.218143
123.855000,2.883185,2.221125
123.888000,2.883264,2.223054
123.919000,2.882785,2.224063
123.951000,2.882507,2.226722
123.983000,2.882083,2.229683
124.016000,2.881695,2.231814
124.048000,2.881356,2.236307
124.079000,2.881080,2.238822
124.127000,2.880638,2.243000
124.159000,2.880112,2.245464
124.191000,2.879881,2.248810
124.223000,2.880156,2.251286
124.256000,2.879859,2.254271
124.288000,2.878946,2.256531
124.319000,2.878448,2.259239
124.351000,2.877892,2.263172
124.383000,2.877439,2.265165
124.416000,2.877190,2.266388
124.447000,2.877144,2.270625
124.480000,2.876634,2.272426
124.528000,2.876483,2.275025
124.559000,2.876733,2.277441
124.592000,2.875931,2.279804
124.623000,2.875945,2.281756
124.656000,2.875351,2.284480
124.688000,2.875046,2.286425
124.719000,2.874421,2.290577
124.751000,2.874292,2.293938
124.784000,2.873914,2.295511
124.815000,2.874037,2.296634
124.847000,2.873905,2.301579
124.879000,2.873237,2.304474
124.928000,2.873299,2.307688
124.959000,2.872849,2.309192
124.991000,2.872993,2.312235
125.023000,2.871781,2.315051
125.056000,2.870933,2.317857
125.088000,2.870513,2.319834
125.120000,2.870445,2.321338
125.152000,2.870772,2.324469
125.183000,2.869829,2.326453
125.215000,2.869347,2.329885
125.248000,2.868647,2.332112
125.280000,2.868068,2.335565
125.328000,2.867797,2.336785
125.359000,2.867440,2.339105
125.392000,2.867027,2.341490
125.423000,2.866465,2.345386
125.456000,2.866173,2.347005
125.488000,2.866352,2.349775
125.519000,2.865808,2.352733
125.552000,2.865807,2.355091
125.583000,2.864804,2.357288
125.615000,2.864652,2.361111
125.648000,2.863948,2.364006
125.680000,2.863611,2.365979
125.728000,2.863924,2.366987
125.760000,2.862863,2.368599
125.791000,2.862186,2.370988
125.823000,2.862056,2.373492
125.855000,2.862151,2.376293
125.888000,2.862162,2.378883
125.919000,2.860291,2.383249
125.951000,2.859181,2.385551
125.983000,2.859220,2.386926
126.016000,2.860466,2.387349
126.048000,2.859253,2.390939
126.079000,2.857696,2.392483
126.128000,2.857101,2.395998
126.160000,2.857499,2.398925
126.192000,2.857182,2.401381
126.223000,2.857332,2.404757
126.255000,2.857191,2.407960
126.288000,2.857302,2.411110
126.319000,2.856394,2.413979
126.352000,2.856010,2.416593
126.383000,2.856162,2.417157
126.416000,2.856411,2.418313
126.448000,2.856017,2.421026
126.479000,2.855650,2.422688
126.528000,2.855145,2.426171
126.559000,2.855513,2.430009
126.591000,2.854975,2.431505
126.623000,2.854288,2.434134
126.656000,2.853934,2.436210
126.688000,2.853748,2.437092
126.719000,2.853782,2.440487
126.751000,2.852796,2.443147
126.785000,2.852842,2.445009
126.816000,2.852190,2.449204
126.848000,2.851825,2.453113
126.880000,2.852241,2.454353
126.927000,2.852036,2.456041
126.960000,2.851689,2.460510
126.991000,2.851236,2.462374
127.023000,2.851578,2.464437
127.056000,2.850543,2.468875
127.087000,2.850850,2.470599
127.119000,2.850194,2.472228
127.152000,2.849697,2.477605
127.183000,2.850121,2.480605
127.216000,2.850347,2.486965
127.247000,2.849766,2.487024
127.279000,2.849500,2.488965
127.328000,2.849833,2.490050
127.359000,2.849606,2.491600
127.392000,2.849234,2.493599
127.423000,2.848738,2.493949
127.456000,2.848718,2.496288
127.487000,2.849421,2.496959
127.519000,2.848910,2.500759
127.551000,2.848465,2.500772
127.583000,2.848183,2.502747
127.616000,2.848445,2.505960
127.648000,2.848299,2.509181
127.680000,2.847637,2.511005
127.728000,2.847571,2.512198
127.760000,2.848289,2.513105
127.792000,2.847501,2.513901
127.823000,2.846962,2.516958
127.856000,2.846893,2.518557
127.888000,2.845546,2.522666
127.919000,2.845759,2.523152
127.951000,2.844844,2.527345
127.984000,2.844663,2.527506
128.016000,2.844084,2.528712
128.048000,2.843655,2.529179
128.079000,2.843656,2.531183
128.127000,2.843691,2.532966
128.159000,2.843110,2.534161
128.191000,2.842995,2.537443
128.223000,2.842267,2.538298
128.255000,2.842568,2.540957
128.288000,2.842935,2.542334
128.319000,2.842534,2.542832
128.352000,2.842509,2.545582
128.383000,2.842274,2.547091
128.416000,2.842954,2.549671
128.448000,2.842484,2.553639
128.480000,2.842323,2.554761
128.528000,2.842475,2.557143
128.560000,2.842364,2.557367
128.591000,2.842026,2.560344
128.623000,2.841608,2.562679
128.655000,2.841436,2.568519
128.688000,2.841949,2.574847
128.720000,2.841738,2.576444
128.752000,2.841113,2.575639
128.783000,2.840670,2.580362
128.816000,2.840946,2.581318
128.848000,2.841194,2.582782
128.879000,2.840904,2.582322
128.928000,2.840499,2.593355
128.960000,2.840865,2.595408
128.991000,2.841172,2.596657
129.023000,2.841235,2.601169
129.055000,2.840751,2.604355
129.088000,2.840253,2.606752
129.119000,2.840489,2.607085
129.151000,2.840404,2.609694
129.183000,2.840055,2.611655
129.216000,2.839952,2.612957
129.247000,2.839808,2.614662
129.279000,2.839761,2.616333
129.328000,2.839673,2.620173
129.359000,2.840070,2.622660
129.392000,2.839739,2.624412
129.423000,2.840474,2.626368
129.456000,2.840341,2.628575
129.488000,2.840406,2.630556
129.519000,2.840847,2.631592
129.551000,2.840323,2.634404
129.583000,2.840187,2.639168
129.616000,2.840223,2.641465
129.648000,2.840271,2.644764
129.680000,2.840163,2.647775
129.728000,2.839889,2.652513
129.760000,2.839643,2.655082
129.792000,2.840030,2.657339
129.823000,2.840721,2.658423
129.856000,2.840911,2.659070
129.888000,2.840243,2.662600
129.919000,2.839375,2.664574
129.952000,2.839689,2.667027
129.983000,2.839632,2.671148
130.015000,2.840166,2.673334
130.048000,2.839481,2.675489
130.080000,2.839861,2.676839
130.128000,2.840610,2.678717
130.159000,2.840265,2.679983
130.191000,2.839622,2.683271
130.223000,2.839643,2.684679
130.255000,2.840305,2.688519
130.288000,2.839264,2.694279
130.319000,2.838790,2.696383
130.351000,2.838336,2.701743
130.384000,2.838686,2.702327
130.416000,2.836885,2.708277
130.448000,2.835783,2.710746
130.480000,2.837549,2.709519
130.511000,2.838841,2.712612
130.559000,2.839282,2.713307
130.591000,2.837723,2.716830
130.623000,2.837220,2.720834
130.655000,2.839095,2.722879
130.688000,2.839959,2.724888
130.719000,2.840042,2.726083
130.751000,2.840017,2.727492
130.783000,2.840138,2.729399
130.816000,2.840720,2.731020
130.847000,2.840381,2.733692
130.879000,2.840546,2.738549
130.912000,2.841004,2.740093
130.960000,2.841052,2.744055
130.992000,2.839783,2.748319
131.023000,2.839892,2.753205
131.055000,2.841159,2.755729
131.088000,2.842451,2.756139
131.120000,2.841228,2.758408
131.152000,2.839042,2.762345
131.183000,2.839007,2.764119
131.215000,2.841378,2.764707
131.247000,2.841284,2.767630
131.279000,2.839711,2.772345
131.312000,2.838106,2.776083
131.360000,2.839183,2.777647
131.392000,2.840827,2.777411
131.424000,2.840174,2.781194
131.456000,2.838657,2.784427
131.488000,2.838483,2.785121
131.520000,2.839895,2.787630
131.552000,2.840141,2.789989
131.583000,2.838945,2.795446
131.615000,2.838858,2.799803
131.647000,2.839324,2.800951
131.679000,2.839744,2.804512
131.712000,2.839439,2.808844
131.760000,2.839423,2.810533
131.792000,2.840339,2.811087
131.823000,2.840768,2.813930
131.856000,2.839890,2.816884
131.887000,2.839761,2.818568
131.919000,2.840346,2.820648
131.951000,2.840928,2.822804
131.984000,2.840604,2.827367
132.016000,2.839585,2.829138
132.047000,2.840060,2.830027
132.080000,2.840948,2.831677
132.111000,2.841370,2.834195
132.160000,2.840688,2.837586
132.191000,2.841377,2.840235
132.223000,2.842341,2.845891
132.256000,2.841489,2.849624
132.288000,2.840861,2.852243
132.320000,2.840524,2.854887
132.351000,2.842130,2.858609
132.383000,2.841883,2.859594
132.416000,2.841481,2.862922
132.447000,2.841423,2.864679
132.480000,2.842535,2.866590
132.511000,2.842975,2.869026
132.559000,2.842278,2.873104
132.592000,2.842090,2.876907
132.624000,2.842451,2.877484
132.655000,2.843461,2.879333
132.688000,2.843191,2.882229
132.719000,2.842372,2.885307
132.752000,2.842939,2.886816
132.783000,2.844508,2.888368
132.815000,2.844464,2.893535
132.848000,2.843148,2.897825
132.879000,2.843236,2.901553
132.912000,2.844683,2.904145
132.959000,2.844890,2.907448
132.991000,2.844120,2.910759
133.023000,2.843726,2.912853
133.055000,2.844332,2.914944
133.088000,2.845219,2.916370
133.119000,2.844768,2.918127
133.151000,2.844315,2.920277
133.183000,2.844910,2.924927
133.215000,2.845813,2.927412
133.248000,2.845258,2.930207
133.279000,2.844962,2.933160
133.312000,2.845234,2.933867
133.359000,2.846811,2.935525
133.392000,2.845983,2.938339
133.425000,2.845165,2.943300
133.455000,2.844151,2.949779
133.488000,2.845545,2.951864
133.519000,2.846549,2.953365
133.551000,2.845618,2.959466
133.584000,2.844502,2.961763
133.616000,2.845624,2.964979
133.647000,2.846014,2.966402
133.679000,2.846227,2.967879
133.711000,2.845098,2.969534
133.760000,2.845472,2.978929
133.792000,2.846183,2.981955
133.823000,2.846553,2.984075
133.855000,2.846417,2.986116
133.888000,2.846358,2.988601
133.920000,2.846718,2.990002
133.952000,2.847685,2.998123
133.983000,2.847255,3.002038
134.016000,2.847464,3.005685
134.048000,2.847739,3.006456
134.080000,2.848416,3.007733
134.112000,2.847863,3.012466
134.160000,2.847652,3.016177
134.191000,2.847749,3.019078
134.223000,2.848417,3.019793
134.256000,2.848468,3.020746
134.288000,2.847599,3.023742
134.320000,2.847136,3.026620
134.351000,2.847910,3.026976
134.383000,2.848757,3.030023
134.415000,2.848326,3.032079
134.448000,2.848257,3.033074
134.480000,2.848505,3.035155
134.511000,2.848608,3.036152
134.560000,2.848509,3.039086
134.591000,2.848499,3.043626
134.624000,2.848781,3.044848
134.655000,2.849063,3.047377
134.688000,2.848696,3.050141
134.719000,2.849148,3.054380
134.751000,2.849229,3.056337
134.784000,2.849254,3.059632
134.815000,2.849589,3.060829
134.847000,2.849263,3.062102
134.879000,2.849669,3.065351
134.912000,2.849988,3.068899
134.959000,2.850411,3.069777
134.991000,2.850133,3.073092
135.023000,2.849783,3.074744
135.055000,2.849705,3.076475
135.088000,2.850757,3.078411
135.119000,2.850265,3.082369
135.152000,2.850131,3.086732
135.183000,2.850174,3.089023
135.216000,2.850396,3.090269
135.248000,2.850474,3.093526
135.279000,2.850695,3.101491
135.311000,2.850976,3.105275
135.359000,2.850663,3.114565
135.392000,2.851199,3.116481
135.423000,2.851066,3.118185
135.456000,2.851232,3.119494
135.488000,2.850867,3.122662
135.519000,2.851634,3.125771
135.551000,2.851456,3.128003
135.583000,2.852018,3.130246
135.616000,2.851697,3.133061
135.648000,2.851820,3.135854
135.680000,2.851662,3.137004
135.712000,2.851238,3.140008
135.759000,2.852208,3.142470
135.792000,2.852699,3.145792
135.824000,2.852528,3.150480
135.856000,2.852587,3.153983
135.888000,2.852735,3.158354
135.920000,2.853002,3.161014
135.952000,2.852710,3.163432
135.983000,2.852714,3.166063
136.015000,2.852551,3.167742
136.047000,2.852186,3.171612
136.079000,2.852790,3.174514
136.111000,2.852910,3.177244
136.159000,2.853755,3.180523
136.192000,2.853984,3.181748
136.223000,2.853759,3.184708
136.256000,2.853709,3.187089
136.288000,2.853359,3.189069
136.319000,2.853983,3.191988
136.351000,2.853508,3.196080
136.384000,2.854047,3.199517
136.416000,2.853602,3.203540
136.448000,2.854462,3.208270
136.479000,2.855052,3.211648
136.512000,2.854208,3.214559
136.560000,2.854055,3.215767
136.592000,2.854795,3.218596
136.623000,2.854879,3.220071
136.656000,2.854945,3.222577
136.688000,2.855456,3.226269
136.719000,2.855357,3.230206
136.752000,2.856455,3.231098
136.783000,2.855359,3.234105
136.816000,2.855519,3.236158
136.847000,2.856073,3.238043
136.879000,2.856060,3.240012
136.911000,2.855706,3.246458
136.959000,2.856221,3.251224
136.992000,2.857435,3.254452
137.024000,2.857963,3.257272
137.056000,2.856521,3.261628
137.088000,2.856041,3.263988
137.120000,2.857024,3.265238
137.152000,2.857853,3.267593
137.183000,2.857457,3.270437
137.216000,2.856167,3.275447
137.248000,2.856450,3.278240
137.279000,2.857708,3.279839
137.312000,2.857780,3.281103
137.359000,2.857618,3.284776
137.392000,2.857407,3.285957
137.424000,2.857286,3.289127
137.456000,2.856700,3.293504
137.488000,2.856438,3.299062
137.519000,2.857100,3.301836
137.552000,2.858527,3.304149
137.584000,2.859112,3.309477
137.616000,2.858093,3.311714
137.648000,2.857483,3.315159
137.680000,2.857653,3.317461
137.712000,2.858840,3.318828
137.760000,2.859294,3.321285
137.792000,2.858389,3.325841
137.824000,2.858340,3.329073
137.856000,2.858494,3.329995
137.887000,2.859442,3.332190
137.920000,2.858887,3.334904
137.951000,2.858627,3.338079
137.983000,2.858781,3.340638
138.015000,2.859198,3.345273
